"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2786","A debtor Service Provider tries to activates a debtor 2 times, failing the second attempt","bdd-tests","2026-08-17","passed","2026-08-17","Debtor_Activation","RTP","",""
"","3223","Takeover fails without authentication","bdd-tests","2026-08-17","passed","2026-08-17","Debtor_Activation_Takeover","RTP","",""
"","4933","Attempt to cancel an already cancelled RTP","bdd-tests","2026-08-17","passed","2026-08-17","RTP_Cancellation","RTP","",""
"","549","A Service Provider tries to activates a debtor without having the correct credentials","bdd-tests","2026-08-17","passed","2026-08-17","Debtor_Activation","RTP","",""
"","6071","Successfully cancel a Request to Pay","bdd-tests","2026-08-17","passed","2026-08-17","RTP_Cancellation","RTP","",""
"","3035","An authenticated Service Provider cannot send an RTP to an activated debtor","bdd-tests","2026-08-17","passed","2026-08-17","RTP_Sending","RTP","",""
"","5451","A debtor Service Provider successfully takes over an activation from another provider","bdd-tests","2026-08-17","passed","2026-08-17","Debtor_Activation_Takeover","RTP","",""
"","3093","Takeover fails with invalid OTP","bdd-tests","2026-08-17","passed","2026-08-17","Debtor_Activation_Takeover","RTP","",""
"","3743","Attempt to cancel a non-existing RTP","bdd-tests","2026-08-17","passed","2026-08-17","RTP_Cancellation","RTP","",""
"","3654","A debtor Service Provider activates a debtor","bdd-tests","2026-08-17","passed","2026-08-17","Debtor_Activation","RTP","",""
"","3164","An authenticated creditor Service Provider can send an RTP to an activated debtor","bdd-tests","2026-08-17","passed","2026-08-17","RTP_Sending","RTP","",""
"","1","Successful login","bdd-tests","2026-08-17","passed","2026-08-17","RTP_Web_Sending","RTP","",""
"","2429","A debtor Service Provider cannot send an RTP","bdd-tests","2026-08-17","passed","2026-08-17","RTP_Sending","RTP","",""
"","1901","An authenticated Service Provider cannot send an RTP to an unactivated debtor","bdd-tests","2026-08-17","passed","2026-08-17","RTP_Sending","RTP","",""
